time,flux,flux_err,tranum,plnum
791.5557861328126,1.0003013170385966,0.0003014598562229,14,1
791.5761718750001,1.0002246291611785,0.000301464880402,14,1
791.5966186523438,1.0002727556800974,0.0003015424563004,14,1
791.6170654296875,0.999907203266258,0.0003014764804228,14,1
791.6375122070312,1.0000236631031902,0.0003015432096924,14,1
836.0813598632812,0.9998919812057402,0.0002934682704753,15,1
836.1018066406249,1.0000303149167546,0.0002935240176223,15,1
836.1222534179686,1.0002221408151295,0.0002934907367777,15,1
836.1427001953125,1.000127094974412,0.0002935463044131,15,1
836.1630859375001,0.9999081406094512,0.0002935679232832,15,1
836.1835327148436,1.0001930026346848,0.0002935958797943,15,1
836.2039794921875,0.9996834308609498,0.0002935392912447,15,1
836.2244262695311,0.999929921050821,0.0002935238279719,15,1
836.244873046875,0.99993199360513,0.000293588287757,15,1
836.2652587890625,0.9995413007793374,0.000293601245267,15,1
836.2857055664062,1.000321426756214,0.0002937136422629,15,1
836.3061523437501,0.9998935733363116,0.0002936809019427,15,1
836.3265991210938,0.9977833780086914,0.0002936009322762,15,1
836.3470458984374,0.995454851812822,0.0002934660587193,15,1
836.367431640625,0.9948640318037466,0.0002934214417694,15,1
836.3878784179686,0.9940453786583054,0.0002933593544745,15,1
836.4083251953125,0.9934660655382822,0.0002933666778797,15,1
836.4287719726561,0.9939512390109898,0.0002934282061441,15,1
836.44921875,0.9937467084092004,0.000293447239513,15,1
836.4696044921875,0.994217657968318,0.0002934857142297,15,1
836.4900512695311,0.9941534914483036,0.0002935821481705,15,1
836.510498046875,0.9940897350062508,0.0002935255815193,15,1
836.5309448242188,0.9948779632594524,0.0002936957701522,15,1
836.5513916015626,0.9977248937637566,0.000293923163512,15,1
836.5717773437501,0.9998011396493698,0.0002940211306449,15,1
836.5922241210938,1.0003047687985005,0.0002941504726804,15,1
836.6126708984373,0.9999457321767166,0.0002941235727504,15,1
836.6331176757811,0.9997376183595974,0.0002942102016271,15,1
836.653564453125,0.9999818988655168,0.0002942713254579,15,1
836.6739501953125,1.0002018862674764,0.0002943925077583,15,1
836.6943969726561,1.0002363702177417,0.000294422766497,15,1
836.71484375,0.9994805956386584,0.0002944073595057,15,1
836.7352905273436,0.9997308247896592,0.0002944330176909,15,1
836.7556762695311,1.0007901623360789,0.0002946436995717,15,1
836.776123046875,0.9999628838231144,0.0002946258139751,15,1
836.7965698242188,0.9998123924761948,0.0002946595473829,15,1
862.400695800781,1.0002517357992795,0.0002955527682686,5,3
862.4211425781249,1.0000753819977553,0.000295556450809,5,3
862.4415893554688,0.999746967571635,0.0002954168866136,5,3
862.4619750976562,1.000232285822109,0.0002953890475387,5,3
862.4824218750001,1.0002943680879857,0.0002953295160119,5,3
862.5028686523438,1.0000084624076957,0.0002952319131567,5,3
862.5233154296875,1.0006096225548633,0.0002952639511746,5,3
862.5437622070312,1.0004791942384814,0.0002950863499403,5,3
862.5641479492188,0.9998004879270054,0.0002949572195721,5,3
862.5845947265626,1.0000995859581203,0.0002948870399074,5,3
862.6050415039062,0.9997241087635254,0.0002948325836586,5,3
862.6254882812499,0.9998500900204774,0.0002948814711756,5,3
862.6459350585938,0.9991953636781152,0.0002946514417667,5,3
862.6663208007811,0.99952460419468,0.0002946637392129,5,3
862.6867675781249,1.0002146987651537,0.000294625839126,5,3
862.7072143554688,0.999745664518325,0.0002945534793264,5,3
862.7276611328125,0.9996244251133324,0.0002945394135431,5,3
862.7481079101561,0.9984850457929556,0.0002944593497065,5,3
862.7684936523438,0.9976557853438976,0.0002942291121593,5,3
862.7889404296876,0.9914528325579842,0.0002937987486785,5,3
862.8093872070312,0.9896146120378918,0.0002933719981902,5,3
862.829833984375,0.9896177537095692,0.0002933615179675,5,3
862.8706665039062,0.9892586854781724,0.0002931743439072,5,3
862.8911132812499,0.9889943533469168,0.0002930547099421,5,3
862.9115600585938,0.9883275917067768,0.0002929336003609,5,3
862.9320068359374,0.987884610834017,0.0002928698881238,5,3
862.9524536132812,0.9884355385327586,0.0002928166753859,5,3
862.9728393554688,0.9880064482858562,0.0002927859521764,5,3
862.9932861328126,0.989023033798647,0.0002928215258057,5,3
863.0137329101561,0.989854979733323,0.0002929381103435,5,3
863.0341796875,0.9907117659629978,0.0002929202751822,5,3
863.0546264648436,0.9913544666819346,0.0002928068351476,5,3
863.0750122070312,0.9926683890735346,0.0002928880035557,5,3
863.0954589843751,0.9969500425760844,0.0002931315465089,5,3
863.1159057617188,0.999933682989808,0.0002933192126351,5,3
863.1363525390625,0.999669266186244,0.0002932208287319,5,3
863.1567993164062,0.999612393018443,0.0002931875306958,5,3
863.1771850585938,0.9999064576140222,0.0002931180394152,5,3
863.1976318359374,0.999783730045621,0.0002930158456736,5,3
863.2180786132812,0.9998045831290658,0.0002929613973936,5,3
