pmass,period,ecosw,esinw,cosi,lnode,tic,ecc,omega,lnmass,mass,cosw,sinw
3.3009236303757716,45.15410798392322,-0.017185959106750172,-0.04069871999841418,-0.0,0.0,159.11026537277118,0.044178535511356726,-1.9703546756962673,-11.52153352786919,9.914288803950785e-06,-0.3890115167428371,-0.9212328912069072
4.075006840715285,85.31448324119035,0.018881511466098927,-0.034823941422281166,0.0,-0.0,295.32101703450786,0.039613361021590875,-1.073961972782294,-11.310863419778391,1.2239239443515162e-05,0.47664502529355546,-0.8790958536262732
5.321453837227941,130.18413706111033,0.011665980547369371,-0.028107346169576518,-0.0,-0.0,212.0234348357531,0.030432187085847252,-1.1773827072507292,-11.04398930147851,1.5982929660558063e-05,0.38334348150727343,-0.9236058548893477
