time,flux,error
1513.283760946375,1.0009118662362946,0.0016724242784835245
1513.2844420405527,1.0020670692800513,0.0016726840448561481
1513.2851231347304,1.0018535747542232,0.0016725812337023938
1513.2858043289089,1.0015174203444972,0.001672423361909736
1513.2864854230938,0.9977549992646262,0.0016707499304353516
1513.287166617156,1.0021954460165463,0.0016724380210518136
1513.2878477113336,0.9989423249828489,0.0016711347081331837
1513.2885288055113,0.996693908972746,0.0016700781809657517
1513.2892097996883,0.9997380853675017,0.0016710857088059704
1513.289890993874,0.9994347085982936,0.00167101053758525
1513.2905720880517,0.9986926441979813,0.0016705399874774537
1513.2912532822302,1.0004362221944052,0.0016709392462456868
1513.2919343764079,0.9982442873127435,0.0016700030238365538
1513.2926154705856,0.9972579334762292,0.0016694106736117916
1513.2932965647706,0.9986738457802653,0.001669540546164684
1513.293977758949,0.9972128177208439,0.0016686110911157798
1513.294658753126,0.9975932866770605,0.0016683062121280985
1513.2953398471873,1.0007364424942737,0.0016696160432407403
1513.2960210413657,1.000857808835879,0.0016691615635238916
1513.2967021355435,1.0036608820551072,0.0016698594738878301
1513.2973832297284,0.9992948039951431,0.0016677753690318548
1513.298064423907,1.000007662642939,0.001667957678036918
1513.2987455180846,1.0006197281766713,0.00166781501423109
1513.2994266122623,1.0001698377666546,0.0016675415565777683
1513.30010770644,1.0016785949056053,0.0016677987981541598
1513.300788800625,1.0031434967383144,0.0016680568089920199
1513.3014698948027,1.0007449679428568,0.001666801213739526
1513.3021509889804,0.9990184554887334,0.0016657920608751666
1513.302832183159,0.9996244501849739,0.0016657064050423854
1513.3035132773366,0.999127391140895,0.0016653518325781148
1513.3041943715216,0.9969848729622238,0.001664378251716636
1513.3048755657,0.9994654328668559,0.0016650499214623724
1513.3055566598778,0.9991586555574141,0.0016644994856844842
1513.3062376540547,1.000167753502744,0.0016650719372008124
1513.3069188481168,1.0008501219094759,0.001665085322929764
1513.308962230658,0.9992269860893108,0.0016640064401160894
1513.3096433248356,1.0015243550256248,0.0016649263744150746
1513.310324519014,1.000097209375189,0.0016640706194566237
1513.3110056131918,0.9977680377771011,0.001663311723271173
1513.311686607376,0.9987029479653599,0.0016637247397640433
1513.3123677015537,1.0024525584404538,0.0016651331727549465
