time,flux,error
211.53177528714878,0.9998690440376174,0.0002927320049518352
211.55220919040585,0.9999077799266037,0.0002927641029873584
211.572642893203,1.0003534459465102,0.00029284644081684167
211.5930766957681,0.9999001662785446,0.00029280861003881295
211.61351039833244,1.000277303522243,0.00029290248608869924
211.6339443006582,1.0000787630361307,0.00029287228921930943
211.6543781025248,1.0005388787963196,0.0002929047621228851
211.67481180439063,0.9997480283915423,0.00029293916725985525
211.69524570578506,0.9997202391847918,0.00029294709803288915
211.715679507186,0.9999785464349579,0.0002929767609983009
211.736113308114,1.0004249218487444,0.0002930972500518281
211.75654700904852,0.9997585648885976,0.00029309005341236576
211.7769809095189,0.9995613413353236,0.00029308041390530763
211.79741470998124,0.9999449453565016,0.0002931332365476298
211.81784840998444,1.000814096888059,0.00029319371648647136
211.83828230998915,1.0001399382761225,0.0002932064376882431
211.85871610952017,0.9978474446861042,0.0002930693141369592
211.8791498090577,0.9926864641718729,0.00029272666159713454
211.89958360836317,0.9905862304473142,0.0002926007646082776
211.9404512060355,0.9884435702903432,0.0002923968014327995
211.96088500440965,0.9888025544194134,0.0002924450416429674
211.98131890277728,0.9880110820950597,0.00029241841018585226
212.00175220092206,0.9877230081279617,0.0002923631593357965
212.02218589858967,0.9880756390931366,0.00029249943759583857
212.04261959626456,0.9884562998934595,0.00029248043282784314
212.0630534934753,0.9880502533574799,0.0002924837090002953
212.08348729067802,0.9882375982125718,0.00029250009620786216
212.1039209874216,0.9886466923734237,0.0002926141574955495
212.12435488416668,0.9886129092576285,0.00029258007581572075
212.1447886806709,0.9898302761878532,0.00029267474600644025
212.16522237671597,0.9915774079302028,0.00029290431010387327
212.1856561727618,0.9969573909647036,0.0002933220507166576
212.20609006833547,0.9995654187103321,0.00029350682421338793
212.22652376391488,0.9996438332982094,0.00029353311634938516
212.24695755926223,1.0003244496637016,0.0002935807506926545
212.2673914541374,0.9998445107239855,0.00029356763032440346
212.28782524901908,1.0002112296225347,0.0002936010937952968
212.30825894366717,0.9994592312218599,0.0002935475356463897
212.32869273785036,0.9995661691582168,0.0002935492260322707
212.34912663202704,1.0005701559713491,0.0002936514772049437
212.3695603257438,0.9998641339188769,0.0002935875178326644
212.38999411945406,0.9997576740643649,0.00029357195056695546
212.41042801293952,0.9999500993320191,0.0002936184967593324
212.4308617059578,1.0001922776400836,0.0002936038814908848
212.45129549897683,1.0000874349608626,0.0002936141108557601
212.47172939175653,0.999350273155615,0.00029358698074376255
212.4921630840763,0.9999319794350408,0.00029358070865469487
212.51259687638958,1.000187041468604,0.0002936066909576691
248.9252238235713,0.999840303792373,0.0002936824097554466
248.94565718212834,0.9998892186474125,0.0002936564971661614
248.96609054021246,1.0002480367060458,0.0002936935996318112
248.9865239980718,0.9997565733894893,0.00029367759075473544
249.0069572559296,1.0002255393304937,0.00029370587151916186
249.02739061331522,1.0007367460475423,0.0002938074818991716
249.0478239704753,1.0002681759835448,0.00029376170259154014
249.06825732740253,0.9997480459424133,0.00029376632863714885
249.08869068408967,0.9996599505949506,0.00029379735158720823
249.1091239405505,0.9997123541758337,0.00029380142216557247
249.12955739701283,1.0000676615893547,0.00029383715043298093
249.14999075300148,1.0001144361973908,0.0002938927078682091
249.1704240087638,0.999963269150178,0.0002938810032258213
249.19085746429482,0.9996693721706988,0.0002938415605332555
249.2112907195842,1.0003495226685872,0.00029389905661939757
249.2317240746488,0.9997923358539245,0.00029387794588912175
249.25215742924775,1.0001153189103238,0.0002939125631665875
249.27259088384017,0.9999957415989387,0.00029389900881820926
249.2930241382055,0.9998688300899367,0.00029394299420804087
249.31345749233878,0.9959908037616226,0.00029362864172096813
249.3338909462327,0.9939181557265063,0.00029344625433453867
249.35432419989957,0.9937238029668086,0.0002934375243742245
249.37475755310152,0.9935607144599513,0.00029343346573549055
249.3951909062962,0.993996007594031,0.000293475133228708
249.41562425926531,0.993788118634873,0.00029346234318532226
249.43605761176877,0.992993923385026,0.00029335777708030446
249.45649096426496,0.9942143949599088,0.0002934650881891519
249.4769243165356,0.9941030816320024,0.0002934409531643593
249.49735766834056,0.9951082325614427,0.00029349832927094894
249.51779102013825,0.995892464185851,0.00029355328410103426
249.5382242714768,1.0000325837896324,0.0002938052050817162
249.55865772281686,0.9999085350198648,0.0002937688993174638
249.57909107368323,0.9996835870403841,0.00029373179954212113
249.5995243245561,1.0004768231736634,0.00029374975352051795
249.61995777496486,0.9999304313588132,0.00029373105075349086
249.64039112513274,1.0002309648899723,0.000293732700267307
249.66082437530713,0.9992592047247051,0.00029366051114308473
249.68125772501662,1.000467104022508,0.00029366492861726225
249.70169117448677,0.9999985478535489,0.00029362946581601267
249.72212452396343,1.0001554064938791,0.00029362561301511116
249.74255777297367,1.0000590486561678,0.0002935746251182358
249.76299122174532,1.000131329045508,0.0002935465616220401
249.78342457029066,1.0001863738521812,0.000293582570896984
249.8038578186024,1.0000632017947795,0.0002935001547737566
249.8242911666748,0.9998424017213214,0.0002934802418822467
249.84472461452242,0.9996230321583283,0.00029343798918958795
249.8651578623685,1.0002690423335667,0.0002934433896025776
249.88559120974242,0.9999242207036363,0.00029342076599942174
249.9060246566587,1.000379632665201,0.0002934322110965614
294.0824166466191,0.9998421570771947,0.0002936908232903431
294.1028494751372,0.9995285711957917,0.0002937025437071765
294.12328240341594,0.999733273251516,0.0002937523104311916
294.14371543170273,0.9996176097011827,0.0002937376101394151
294.16414835974865,0.9998907776252659,0.0002938146074291266
294.1845811878011,1.0001823782590378,0.00029381590241266196
294.20501411562145,1.0001399279551266,0.00029385459222691814
294.22544714332616,1.0000914866265804,0.00029390899072922637
294.24587997090566,1.000429544445,0.00029399599225037374
294.2663128983768,1.0001788725807432,0.00029396184338488745
294.286745925725,0.9996612225762719,0.0002939357694457454
294.3071787528461,0.9997874096045563,0.0002940165283053601
294.32761167996796,1.000215386755698,0.0002940514513539086
294.3480446069734,1.0006500981367126,0.00029412609757143083
294.36847753373877,1.0001146308978273,0.0002940979038514737
294.3889104605114,1.0001236287130209,0.0002941375514945026
294.4093433870512,1.0002355811476127,0.00029415328206977754
294.4297763135837,1.0001303338041974,0.0002941486706078879
294.4502092398907,0.9999882457321975,0.00029419990641437295
294.47064216608123,0.9962104207183712,0.0002939001902599251
294.49107519214886,0.9948868575312839,0.0002938212814444947
294.5115080181058,0.9945650134044792,0.00029379019278234477
294.5319409439471,0.9945285618096632,0.00029382550608073846
294.552373769664,0.9935418408706616,0.0002937479415098526
294.5728067952732,0.9937867124278474,0.00029376912028016597
294.59323972076527,0.9938064909487494,0.00029382485238491876
294.6136725461329,0.9935170937182177,0.0002937943025355732
294.63410557127645,0.9942494740586834,0.00029390389448596477
294.65453849641926,0.9946928087868041,0.00029389120546093186
294.67497142132197,0.9961268369933511,0.0002940268779865838
294.6954042462312,0.9996346154106717,0.00029435198624193864
294.7158372709091,0.9998327066287037,0.000294382898874384
294.73627019546257,0.9999109254671658,0.0002944229788316664
294.75670302002254,0.9996424885709796,0.0002944221842289713
294.7771360443512,1.000758907694085,0.00029454499065327994
294.7975689685554,0.9997833031120946,0.00029438953962573346
294.81800179264974,1.000617210564816,0.00029446187709000266
294.81800179264974,1.0006253143050412,0.00029446426186065526
294.83843481662916,1.000083792178537,0.0002944447394730352
294.83843481662916,1.000083792178537,0.0002944447394730352
294.85886774048413,0.9999085768271053,0.00029441510570347464
294.85886774048413,0.9999085768271053,0.00029441510570347464
294.8793005642292,0.9999164683204131,0.0002943979786902864
294.8793005642292,0.9999164683204131,0.0002943979786902864
294.8997334878586,1.0002902296855245,0.00029441607235861685
294.8997334878586,1.0002902296855245,0.00029441607235861685
294.9201664112479,1.0000515481518348,0.0002943885138950793
294.9201664112479,1.0000515481518348,0.0002943885138950793
294.9405993346445,0.9996677989974937,0.00029440248609424984
294.9405993346445,0.9996677989974937,0.00029440248609424984
294.96103225792467,1.000264230065616,0.00029444388788031763
294.96103225792467,1.000264230065616,0.00029444388788031763
294.9814652809655,1.0000487659397737,0.00029440757275017335
294.9814652809655,1.0000487659397737,0.00029440757275017335
295.00189810401207,0.9996983430546462,0.0002943969974375186
295.00189810401207,0.9996983430546462,0.0002943969974375186
295.0223310268266,0.9996887089497939,0.0002943662320551899
295.0223310268266,0.9996887089497939,0.0002943662320551899
295.04276384963305,1.0000432593872821,0.0002944271902850199
295.04276384963305,1.0000432593872821,0.0002944271902850199
295.0631968722155,1.0003224361385772,0.0002944659607596457
295.0631968722155,1.0002504225309667,0.00029444476203872665
295.08362979468075,0.9999796105170892,0.00029433706172225365
295.10406271713873,0.9997768623992118,0.00029434566486329165
295.12449563937116,1.000185733608486,0.0002943509909580815
295.1449285614872,0.9997709788592927,0.0002943166265477518
295.16536138347874,0.9995399012394082,0.00029428275581989656
295.1857944053627,0.9998291045774742,0.00029428602018998596
295.20622732712945,1.0001934213532293,0.0002942903357589444
295.22666024877253,0.9998360286962954,0.0002942280114683957
295.2470930703057,1.0005025562476606,0.00029428744209433766
295.267526091724,0.9997669882898961,0.0002941657243171213
295.2879590130178,0.9989888191762549,0.0002940963361312829
295.30839183420176,0.9980664082945265,0.0002940259593939972
295.3288248552708,0.9985643741595728,0.0002940377994561818
295.34925777609897,0.9991552119881244,0.0002940680325585748
295.36969059693365,0.9996527783040237,0.00029408252724529157
295.39012361765344,0.9996263014543408,0.00029404810169364324
295.41055653813237,0.9996089385824407,0.00029401788241299693
295.4309893586178,1.0002943172349312,0.00029407126106689084
295.4514222788712,1.0002962769764976,0.000294007163660229
295.47185529911803,0.9997461900639012,0.00029395121868103897
295.4922882191386,1.000485078872257,0.00029399019853178134
295.51272103915835,1.0004482447778211,0.00029394743783198066
295.53315405893954,0.9998756120122761,0.00029385471189566066
295.55358697861084,1.0000569884200452,0.0002938667838915137
295.57401979828137,0.9998874993056499,0.000293834745513562
295.59445271771256,0.9998078509312873,0.0002938020691669553
295.61488573703537,0.9998149893238065,0.0002937502305307209
295.63531855624024,0.9999325105188217,0.0002937336393952052
295.6557514754386,0.9999419279317702,0.00029366337305795925
295.67618449441215,0.9997161959654554,0.0002936224203346901
295.6966173132678,1.0004097193022163,0.0002936421611785275
295.7170502320005,1.0000637627084186,0.00029361391388486754
295.7374832506248,0.9999960421596494,0.0002935287669904611
295.75791606913117,0.9998860766244118,0.0002934707582537498
295.7783489875146,0.9997276828647974,0.00029347941190194487
295.7987819057889,1.0004051132353993,0.0002934925119632576
339.2390392772213,1.0002670774501394,0.00029277246969280186
339.2594722518843,1.0000417184402313,0.0002927342808723943
339.2799051266338,1.000146462493003,0.0002928641912404274
339.30033790148445,0.9996411442035903,0.0002927293573786739
339.3207708764021,0.9998976591054912,0.00029281628047835977
339.3616365265116,0.9998008189387262,0.00029280309511429053
339.3820695016839,1.0000220004538738,0.00029287307979632403
339.4025023769427,1.000008216092861,0.00029287547870389646
339.4229351522954,0.999825803406981,0.0002928510845966157
339.4433680277216,1.0003598743331181,0.0002928960554653227
339.46380100324313,1.0005543181070025,0.0002929309614920529
339.48423377885047,0.999930667094362,0.0002928862996484056
339.5046666545386,0.9997730374403992,0.0002929088075019803
339.52509953030676,1.0001936662863082,0.0002929478174026515
339.5455324061695,0.9999019968007874,0.0002929277661151992
339.5659652821123,0.999853862396187,0.0002929456512064076
339.58639825814316,1.0001906175955086,0.0002930271201907254
339.6068310342671,0.999518110179226,0.00029298594769658863
339.62726391046454,0.9961071910997309,0.00029272440622323475
339.6476968867428,0.9948773689728022,0.00029267304531647753
339.66812966312136,0.9944490414291285,0.0002926340471832597
339.68856253958074,0.9936680969036895,0.00029253486872197283
339.70899531613395,0.9949451196007102,0.0002927267238256082
339.7294282927687,0.9939204898439531,0.00029260585769612493
339.74986116948276,0.994245563735992,0.00029269100656097684
339.7702940462841,0.9945554999196287,0.0002927054876256055
339.79072692318005,0.9943567335367947,0.00029276282453532355
339.811159800156,0.9948301313458386,0.00029281240509298394
339.8315926772266,0.9967867270744428,0.000293030162473887
339.85202555438445,1.00002159427664,0.00029331663291042243
339.8724584316151,1.0006114631670624,0.0002933450673432763
339.8928913089403,0.9996679296199025,0.00029330540725782604
339.91332408635935,1.0000647588700375,0.0002933686057164119
339.93375706385996,0.9998430555346941,0.0002933501809487709
339.9541899414471,1.0000804271552228,0.00029340643910488767
339.97462271913537,1.0000964744171346,0.00029347300302834037
339.99505569689063,1.0003639718503534,0.0002934977968220463
340.015488574747,0.9999908408465001,0.0002934960895784908
340.03592135268264,0.9997557904702725,0.00029352645896025056
340.0563543307071,0.9998724963470673,0.00029355146867500237
340.0767872088254,0.9996862503252094,0.0002935535103413693
340.097220087031,0.9996141048465744,0.00029366559784901067
340.11765286533046,1.0002537170566206,0.00029368295688024645
340.1380858437042,0.9999235873226678,0.00029366109686572884
340.15851872216444,0.9993233651451712,0.0002936590180973243
340.1789515007258,0.9995095252824526,0.0002937007117300276
340.19938447936875,0.9999473351190484,0.00029378435422561537
340.2198173581055,0.9996139123241856,0.0002937717362396132
341.71141755180724,1.0007610262620974,0.00029526871063074355
341.7318503373681,1.000238580574232,0.0002952409943076039
341.7522833230323,0.9998767413412649,0.00029521132116169536
341.7727162087831,0.9995373239401417,0.0002951674452459539
341.793149094643,0.9999258793510231,0.00029516753879294953
341.8135819805975,0.9996886771270925,0.00029513820674712996
341.8340148666466,1.0002441988018964,0.0002951548487557675
341.854447752783,1.00023096610782,0.0002951378107869928
341.8748806390213,0.9995969060864948,0.0002950594669986404
341.89531352535414,1.000615246293037,0.0002951170834701855
341.91574641178886,0.9994233363052045,0.0002950202400428198
341.9361791983247,0.9995529850276968,0.00029494340714508895
341.9566121849566,1.000380122683838,0.00029499335074270074
341.9770450716751,0.9998506796566238,0.00029501447969453227
341.9974778584947,1.0001866020648205,0.0002949452738725642
342.0179108454031,0.9999051613557679,0.00029492279969719424
342.03834373242717,0.9984920344972334,0.00029472421712579413
342.05877651954506,0.9930795519552315,0.00029430624919409985
342.0792095067518,0.9900697585793062,0.00029403187600349386
342.09964239405963,0.9890654504371467,0.0002939514462112333
342.12007518146856,0.9890298033179158,0.00029392477804425965
342.1405080689656,0.9885074353069643,0.0002938792631066929
342.1609410565652,0.9882707820440646,0.0002938038434801965
342.1813738442652,0.9883581022873784,0.00029382613069011836
342.2018067320678,0.9885654147343911,0.0002938086079474186
342.22223971995845,0.9883257606616345,0.00029375292026948766
342.24267250795674,0.9875976136887129,0.0002936731085579974
342.2631053960358,0.9881161266161163,0.00029369110357087356
342.2835383842248,0.9887030944748675,0.0002937095297419915
342.3039711725214,0.9889934703365089,0.0002937809506346589
342.32440406091337,0.9899652819983327,0.0002938022082324448
342.36526983798103,0.995621040139364,0.000294268655313051
342.385702726664,0.9999715043770444,0.0002946188230806138
342.4061356154416,0.9997120379916381,0.00029457376505793786
342.4265685043283,1.0002739058432812,0.0002946064056923032
342.4470013933169,0.9996353463265137,0.0002945519573941271
342.4674342823928,0.9995934357738546,0.0002945688466768693
342.48786717157054,1.0001294968357604,0.0002945948981177249
342.50830006085016,1.0003656582178915,0.00029461343729963145
342.52873295023164,0.9998258607730205,0.00029455296361509116
342.5491659397012,0.9997693403961158,0.0002945527827237949
342.56959872928564,1.0000256269306322,0.0002945909211676489
342.59003161896544,1.0001146516956776,0.000294606725682325
342.61046440874634,1.0000017407425645,0.0002945736850729939
342.63089739861607,1.0000230834137205,0.00029450024535624064
342.65133028860146,1.000004268565887,0.0002945482479921779
342.67176317868143,0.9993282147054009,0.00029455185057594826
342.692196068856,0.9992570001681408,0.00029450167697061056
380.14593880112807,1.0003029529829777,0.00029786984401156775
380.1663719155549,0.9997798716895625,0.00029787181773737153
380.1868051301062,0.9999936207337458,0.00029787357678450995
380.20723834489036,0.9997832095816028,0.00029787538328044635
380.22767156001646,0.9995920361890605,0.0002979078846287647
380.24810477526626,1.000164873522443,0.00029796176828029546
380.26853809074964,0.9998288846700022,0.00029795786904107386
380.2889712065735,0.9993758313914508,0.00029794533903058115
380.30940442252177,1.0000938306389475,0.0002979623185618267
380.32983753881854,0.9999699123257094,0.0002980022549651263
380.3502708553424,1.0003866655394056,0.00029806574586918236
380.37070407198917,0.9999358781162466,0.0002980489982877261
380.39113718898443,0.9998548649772123,0.00029804617813686995
380.4115705062068,1.0004759976245392,0.00029809499476072735
380.43200372366846,1.00046438251668,0.0002981262436357534
380.4524368413622,1.000429118992033,0.0002981573022004279
380.47287015928305,1.0003577656178664,0.00029822437140549976
380.4933033774432,1.0001358806862544,0.0002981934561928853
380.5137364958355,1.0002458205113485,0.0002982707516268407
380.5341698144548,0.9997310841588113,0.0002982578943478377
380.55460303331347,1.0005164933094783,0.00029836794071715604
380.57503625240497,1.0000323143572005,0.000298315325594317
380.59546947183844,0.9997698022116245,0.00029836034883470804
380.6159026913956,0.998379830464723,0.0002981682684488983
380.6363359111856,0.9981402386252646,0.00029824580922182615
380.65676913131756,0.9976237485564419,0.0002982000299299763
380.6772023515732,0.9995749440697408,0.00029842797517848346
380.6976355721781,0.9996703146608171,0.00029840998996457193
380.7180686928914,0.9999411426013325,0.00029848259004356124
380.7385020139627,1.0000373534345461,0.00029858048105118023
380.7589352352661,1.0002926441712001,0.0002987893355344755
380.7793683566779,0.999982419670084,0.00029864466154278803
380.7998016784477,0.9997453050648448,0.0002986925186387328
380.8202349004496,0.9999988616506638,0.0002988380138696798
380.84066802267625,1.0003154562994663,0.00029881493996524887
380.86110134514456,0.9992944806645457,0.0002987828413905689
380.88153456784494,0.9999783183911063,0.000298885258720666
380.90196779077087,0.9997478353029973,0.0002988762923577324
380.9224010139369,0.9998997833634354,0.0002989463920528711
380.9428342374522,0.9993769247634757,0.0002990162546144256
380.9632674610766,1.0000764270771079,0.0002990416894851813
380.98370068494114,0.9998142686414565,0.00029915670615720516
381.0041339091549,0.9994913854341717,0.00029907754027352305
381.02456713347783,0.9996486583809647,0.0002991525758935014
381.0450002581565,0.9998616371874591,0.00029934390735116456
381.0654335829531,0.999125335924877,0.00029915591138901325
381.08586680809094,0.999986223717093,0.0002992915565706549
381.1062999334681,0.9999009994208478,0.0002995197019901558
381.1267332589632,0.9998705215546637,0.00029931347933153063
384.396052277385,1.0002148721687292,0.0002973349243708849
384.41648554222775,1.000174994083938,0.00029727076960938927
384.4369188073033,0.9997813881027626,0.00029720880673834993
384.4573520726044,1.000584527712119,0.0002971768149829219
384.4777853381456,0.9997084318256969,0.0002970242982088074
384.4982186040361,1.0003941559858773,0.000297191022519937
384.5186518700357,1.0003950993106496,0.00029716871430851446
384.5390851363918,1.0001344152875147,0.00029710474283316197
384.5595185029815,1.0000365075496698,0.00029722570995135164
384.57995166967885,1.000790067357102,0.0002973235864544328
384.60038493673346,0.999895338201744,0.00029719032610212086
384.6208183041308,0.9997420975690244,0.0002972208220839858
384.6412514716503,1.0001834242945589,0.00029729359770723593
384.6616847394034,1.000183510353687,0.00029742894224797856
384.68211810750654,1.0001929109439307,0.00029742153310385004
384.7025512758337,1.0001236126898068,0.0002974052380865166
384.7229845442853,0.9997373772629926,0.00029752198583444503
384.7434178130861,0.9996730178313402,0.0002974913630384071
384.7638510821125,0.9980853748447264,0.00029743338672202007
384.78428435137903,0.9953133751854588,0.0002972913142440466
384.8047176209948,0.9941763442369946,0.00029728068523720186
384.82515099072043,0.9937085070983406,0.0002972495086448474
384.8455841608011,0.9932354128695914,0.00029721412436447083
384.8660174309989,0.9937158101413411,0.0002973423112476151
384.88645080153947,0.9937801669439422,0.00029747874111179997
384.9068839723186,0.994144419234388,0.0002974982999355191
384.92731724333134,0.9936666801533989,0.0002974525767032253
384.9477506146868,0.9940607698058818,0.0002975661007323411
384.96818378616445,0.9945597359386964,0.00029776251633447184
384.9886170578757,0.9972199444919154,0.00029820175437837124
385.00905042992963,1.000152309681203,0.00029855086026081166
385.0294836022222,1.0006426598609564,0.0002986271817718478
385.0499168747483,1.0002022464971452,0.00029861313616928953
385.07035024750076,0.9999706454359889,0.0002986991814386996
385.0907834204918,0.9995455719362505,0.00029872398565321706
